site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_3953574_-8423854,39.535736,-84.238537,6,tennis,True,False,False,95.6,False,False,way/1311817672;way/1311817673;way/1311817674;way/1311817675;way/1311817676;way/1311817677,OH
oh_3954142_-8419226,39.541425,-84.192259,2,tennis,True,False,False,31.7,False,False,way/1490415880;way/1490415881,OH
oh_3954194_-8421362,39.54194,-84.213622,1,tennis,True,False,False,39.7,False,False,way/87895764,OH
oh_3954543_-8422264,39.54543,-84.222639,1,tennis,True,False,False,36.4,False,False,way/87894481,OH
oh_3955742_-8419670,39.557419,-84.196703,1,tennis,True,False,False,37.9,False,False,way/87894155,OH
oh_3955825_-8424399,39.558255,-84.24399,1,tennis,True,False,False,38.8,False,False,way/87897992,OH
oh_3956034_-8420627,39.560336,-84.206271,1,tennis,True,False,False,23.9,False,False,way/1518520262,OH
oh_3956264_-8421914,39.56264,-84.219144,6,pickleball;tennis,True,True,False,78.3,False,False,way/240897308;way/1490416388;way/1490416389;way/1490416390;way/1490416391;way/1490416392,OH
oh_3956787_-8423999,39.567866,-84.239988,2,tennis,True,False,False,27.7,False,False,way/1487331105;way/1487331106,OH
oh_3956912_-8421489,39.569118,-84.214892,1,tennis,True,False,False,36.2,False,False,way/240897307,OH
oh_3957415_-8421539,39.574151,-84.215391,2,tennis,True,False,False,28.9,False,False,way/1489958294;way/1489958295,OH
oh_3957488_-8422330,39.574878,-84.223301,2,tennis,True,False,False,31.3,False,False,way/1489957896;way/1489957897,OH
oh_3958363_-8424832,39.583626,-84.248319,1,tennis,True,False,False,36.3,False,False,way/205877914,OH
oh_3958656_-8418402,39.586558,-84.184019,1,tennis,True,False,False,41.9,False,False,way/98416345,OH
oh_3958826_-8423258,39.588262,-84.232578,6,tennis,True,False,False,80.1,False,False,way/87889244;way/87889251;way/584220239;way/584220240;way/584220241;way/584220242,OH
oh_3960840_-8419407,39.608399,-84.194068,2,tennis,True,False,False,34.8,False,False,way/728914981;way/728914984,OH
oh_3961588_-8422072,39.615884,-84.220723,2,tennis,True,False,False,31.6,False,False,way/728914979;way/728914983,OH
oh_3961642_-8421799,39.616422,-84.217994,1,tennis,True,False,False,24.8,False,False,way/728914980,OH
oh_3961703_-8422538,39.617034,-84.22538,2,tennis,True,False,False,28.8,False,False,way/1489956648;way/1489956649,OH
oh_3961711_-8422402,39.617107,-84.224016,2,tennis,True,False,False,46.7,False,False,way/142759554;way/142759611,OH
oh_3962178_-8419758,39.621777,-84.19758,1,tennis,True,False,False,40.7,False,False,way/221166711,OH
oh_3962474_-8420512,39.624739,-84.205119,1,tennis,True,False,False,39.5,False,False,way/221167131,OH
oh_3962448_-8423330,39.624482,-84.233302,1,tennis,True,False,False,36.1,False,False,way/318783512,OH
oh_3963157_-8418575,39.631567,-84.185746,2,tennis,True,False,False,78.7,False,False,way/143018013;way/143018021,OH
oh_3963933_-8419860,39.639335,-84.198604,3,tennis,True,False,False,53.0,False,False,way/379687233;way/475672163;way/475672164,OH
oh_3964023_-8418911,39.640232,-84.189109,1,tennis,True,False,False,39.9,False,False,way/325371508,OH
oh_3964138_-8418817,39.641377,-84.18817,1,tennis,True,False,False,39.5,False,False,way/325371510,OH
oh_3964349_-8418824,39.643488,-84.188239,1,tennis,True,False,False,44.1,False,False,way/143018019,OH
oh_3964401_-8423460,39.644006,-84.234604,1,tennis,True,False,False,33.8,False,False,way/39791601,OH
oh_3964647_-8420521,39.646474,-84.205211,2,tennis,True,False,False,28.0,False,False,way/1489956343;way/1489956344,OH
oh_3964901_-8422999,39.649012,-84.229991,2,tennis,True,False,False,32.7,False,False,way/1334996388;way/1334996389,OH
oh_3964958_-8423494,39.649577,-84.234937,2,tennis,True,False,False,47.8,False,False,way/190364553;way/190364556,OH
oh_3965169_-8420023,39.651685,-84.200234,1,tennis,True,False,False,39.1,False,False,way/318785142,OH
oh_3965085_-8423718,39.650848,-84.237175,1,tennis,True,False,False,26.2,False,False,way/1434177342,OH
oh_3965422_-8418909,39.654224,-84.189095,1,tennis,True,False,False,40.8,False,False,way/137508581,OH
oh_3965804_-8419325,39.658036,-84.193252,1,tennis,True,False,False,38.8,False,False,way/137508584,OH
oh_3965888_-8420419,39.658883,-84.204189,1,tennis,True,False,False,41.9,False,False,way/137507631,OH
oh_3965914_-8420023,39.659144,-84.200227,1,tennis,True,False,False,35.5,False,False,way/137508608,OH
oh_3966291_-8420084,39.662915,-84.200838,1,tennis,True,False,False,41.8,False,False,way/137508578,OH
oh_3966521_-8420243,39.665212,-84.202431,1,tennis,True,False,False,40.7,False,False,way/137507659,OH
oh_3966651_-8419967,39.666506,-84.199665,1,tennis,True,False,False,35.9,False,False,way/137507647,OH
oh_3967178_-8425097,39.671775,-84.250968,1,tennis,True,False,False,38.4,False,False,way/97345237,OH
oh_3967433_-8421084,39.674332,-84.210838,1,tennis,True,False,False,36.5,False,False,way/137507655,OH
oh_3967493_-8421679,39.674931,-84.216786,1,tennis,True,False,False,38.1,False,False,way/137508595,OH
oh_3967585_-8421012,39.675851,-84.210121,1,tennis,True,False,False,42.1,False,False,way/74469789,OH
oh_3967609_-8420552,39.676087,-84.205517,1,pickleball,False,True,False,13.7,False,False,way/137508560,OH
oh_3967937_-8420725,39.679365,-84.207248,1,tennis,True,False,False,35.1,False,False,way/137508602,OH
oh_3969132_-8419528,39.691324,-84.195277,2,tennis,True,False,False,32.1,False,False,way/674439820;way/674439821,OH
oh_3969685_-8419999,39.69685,-84.199986,1,tennis,True,False,False,34.0,False,False,way/1107640462,OH
oh_3970471_-8420070,39.704705,-84.200702,2,tennis,True,False,False,68.7,False,False,way/938199776;way/1117440745,OH
oh_3972066_-8419586,39.720655,-84.195861,1,tennis,True,False,False,36.5,False,False,way/1107640509,OH
oh_3973509_-8424720,39.735085,-84.247203,1,tennis,True,False,False,38.0,False,False,way/340748035,OH
oh_3973578_-8422937,39.735783,-84.229367,4,tennis,True,False,False,59.2,False,False,way/1490549400;way/1490549401;way/1490549402;way/1490549403,OH
oh_3975194_-8420770,39.751943,-84.2077,1,tennis,True,False,False,34.2,False,False,way/38347780,OH
oh_3975376_-8419256,39.753758,-84.192559,7,tennis,True,False,False,109.3,False,False,way/195522743;way/1205358916;way/1205358917;way/1205358918;way/1205358919;way/1205358920;way/1205358921,OH
oh_3976571_-8419992,39.765708,-84.19992,1,pickleball,False,True,False,53.5,False,False,way/38347959,OH
oh_3977128_-8422956,39.771281,-84.229559,2,tennis,True,False,False,25.6,False,False,way/1469379718;way/1469379719,OH
oh_3977350_-8420461,39.773505,-84.204606,1,tennis,True,False,False,27.5,False,False,way/764039752,OH
oh_3978546_-8420199,39.785463,-84.201989,9,tennis,True,False,False,99.5,False,False,way/45761697;way/679627542;way/679627543;way/679627545;way/679627546;way/679627548;way/679627549;way/679627551;way/679627552,OH
oh_3979358_-8421866,39.793582,-84.218664,2,tennis,True,False,False,26.1,False,False,way/1490545968;way/1490545969,OH
oh_3981288_-8424984,39.812875,-84.249838,3,tennis,True,False,False,41.5,False,False,way/1489943506;way/1489943507;way/1489943508,OH
oh_3981400_-8423140,39.813996,-84.231397,2,tennis,True,False,False,27.2,False,False,way/1489943190;way/1489943191,OH
oh_3981422_-8423604,39.814224,-84.236037,4,tennis,True,False,False,62.5,False,False,way/1489943294;way/1489943295;way/1489943296;way/1489943297,OH
oh_3981557_-8419375,39.81557,-84.193755,6,tennis,True,False,False,88.4,False,False,way/97511390;way/532654493;way/532654494;way/532654509;way/532654512;way/532654527,OH
oh_3981807_-8424442,39.818068,-84.244419,1,tennis,True,False,False,36.0,False,False,way/1110026342,OH
oh_3982390_-8419630,39.823899,-84.196301,1,tennis,True,False,False,37.6,False,False,way/148025442,OH
oh_3982346_-8422784,39.823457,-84.22784,2,tennis,True,False,False,26.1,False,False,way/1489943034;way/1489943035,OH
oh_3982416_-8422851,39.824157,-84.228508,2,tennis,True,False,False,33.6,False,False,way/1489943032;way/1489943033,OH
oh_3983417_-8422041,39.834166,-84.220409,2,tennis,True,False,False,25.6,False,False,way/1489942754;way/1489942755,OH
oh_3983893_-8422053,39.838933,-84.220534,1,tennis,True,False,False,35.1,False,False,way/148029879,OH
oh_3984276_-8425962,39.84276,-84.259616,1,tennis,True,False,False,25.7,False,False,way/305497754,OH
oh_3984494_-8421336,39.844938,-84.213359,6,tennis,True,False,False,62.4,False,False,way/1487840463;way/1487840464;way/1487840465;way/1487840466;way/1487840467;way/1487840468,OH
oh_3987803_-8422171,39.878034,-84.221711,1,tennis,True,False,False,29.4,False,False,way/155946489,OH
oh_3988081_-8421509,39.880807,-84.215087,14,pickleball;tennis,True,True,False,118.9,False,False,way/1489941598;way/1489941599;way/1489941600;way/1489941601;way/1489941602;way/1489941603;way/1489941604;way/1489941605;way/1489941606;way/1489941607;way/1489941608;way/1489941609;way/1489941610;way/1489941611,OH
oh_4001706_-8422407,40.017064,-84.224073,6,pickleball;tennis,True,True,False,47.8,False,False,way/1489935964;way/1489935965;way/1489935966;way/1489935967;way/1489935968;way/1489935969,OH
oh_4003221_-8424767,40.032206,-84.247666,1,tennis,True,False,False,36.8,False,False,way/134876479,OH
oh_4003578_-8420765,40.035778,-84.207649,1,tennis,True,False,False,43.9,False,False,way/1196395409,OH
oh_4003633_-8422534,40.036326,-84.225335,1,tennis,True,False,False,36.9,False,False,way/134876504,OH
oh_4004765_-8420599,40.04765,-84.205989,4,tennis,True,False,False,61.3,False,False,way/1489934961;way/1489934962;way/1489934963;way/1489934964,OH
oh_4004896_-8420698,40.048959,-84.206985,5,tennis,True,False,False,72.2,False,False,way/1489934387;way/1489934388;way/1489934389;way/1489934390;way/1489934391,OH
oh_4005097_-8423568,40.050967,-84.235682,1,pickleball,False,True,False,12.6,False,False,way/226680895,OH
oh_4005700_-8420828,40.057001,-84.208285,12,pickleball,False,True,False,69.0,False,False,way/1489934112;way/1489934113;way/1489934114;way/1489934115;way/1489934116;way/1489934117;way/1489934118;way/1489934119;way/1489934120;way/1489934121;way/1489934122;way/1489934123,OH
oh_4013420_-8426145,40.134202,-84.261446,5,tennis,True,False,False,63.1,False,False,way/133191701;way/1257002243;way/1257002244;way/1257002245;way/1257002246,OH
oh_4016068_-8425909,40.160677,-84.259091,2,tennis,True,False,False,29.5,False,False,way/1489865517;way/1489865518,OH
oh_4016107_-8426963,40.161071,-84.269629,1,tennis,True,False,False,26.5,False,False,way/134366540,OH
oh_4019594_-8424982,40.19594,-84.249822,1,tennis,True,False,False,40.4,False,False,way/133466676,OH
oh_4090352_-8429504,40.903517,-84.295043,1,tennis,True,False,False,40.7,False,False,way/239800589,OH
oh_4110488_-8426344,41.104877,-84.263443,2,tennis,True,False,False,26.0,False,False,way/276149309;way/276149310,OH
oh_4123527_-8428412,41.235265,-84.284125,2,tennis,True,False,False,26.4,False,False,way/1435151945;way/1435151946,OH
oh_4151388_-8430871,41.513879,-84.308713,4,tennis,True,False,False,66.7,False,False,way/328823434;way/328830153;way/328830155;way/328830159,OH
oh_4151725_-8431193,41.517252,-84.311933,6,tennis,True,False,False,111.2,False,False,way/917533994;way/917534769;way/917535129;way/917535367;way/917537838;way/917538015,OH
oh_4152363_-8431283,41.523634,-84.312834,2,tennis,True,False,False,37.9,False,False,way/328833284;way/328833285,OH
oh_4167532_-8432335,41.675319,-84.323347,3,tennis,True,False,False,41.5,False,False,way/379243451;way/1161523677;way/1161523678,OH
oh_3883551_-8410040,38.835508,-84.100402,3,tennis,True,False,False,46.9,False,False,way/1481002431;way/1481002432;way/1481002433,OH
oh_3896184_-8411423,38.961838,-84.114233,1,tennis,True,False,False,35.7,False,False,way/239860425,OH
oh_3907580_-8412721,39.075801,-84.127215,3,tennis,True,False,False,49.2,False,False,way/1334536764;way/1334536765;way/1334536766,OH
oh_3910229_-8414936,39.102292,-84.149365,1,pickleball,False,True,False,14.6,False,False,way/1334103363,OH
oh_3915351_-8413205,39.153512,-84.132048,1,tennis,True,False,False,24.8,False,False,way/1330460327,OH
oh_3916878_-8414426,39.168783,-84.144255,1,tennis,True,False,False,25.3,False,False,way/1329972534,OH
oh_3922951_-8414842,39.229508,-84.148421,5,tennis,True,False,False,77.7,False,False,way/633595785;way/633595786;way/633595787;way/633595788;way/633595789,OH
oh_3935797_-8415775,39.35797,-84.157751,5,tennis,True,False,False,71.0,False,False,way/1481009383;way/1481009384;way/1481009385;way/1481009386;way/1481009387,OH
oh_3939532_-8415546,39.395316,-84.155465,1,tennis,True,False,False,38.1,False,False,way/187896503,OH
oh_3941981_-8415351,39.419806,-84.153514,1,tennis,True,False,False,38.9,False,False,way/224925223,OH
oh_3945236_-8413431,39.45236,-84.134309,1,tennis,True,False,False,40.3,False,False,way/41230709,OH
oh_3954011_-8416712,39.540112,-84.167122,3,tennis,True,False,False,45.3,False,False,way/1490415838;way/1490415839;way/1490415840,OH
oh_3958661_-8412952,39.586612,-84.129517,3,tennis,True,False,False,44.8,False,False,way/1479871669;way/1479871670;way/1479871671,OH
oh_3959044_-8413168,39.590438,-84.131684,1,tennis,True,False,False,42.3,False,False,way/142756246,OH
oh_3959059_-8414822,39.590591,-84.148221,1,tennis,True,False,False,24.9,False,False,way/728914414,OH
oh_3959499_-8415510,39.59499,-84.1551,2,tennis,True,False,False,58.7,False,False,way/87890247;way/87890267,OH
oh_3959960_-8413198,39.599596,-84.131979,1,tennis,True,False,False,50.0,False,False,way/133020829,OH
oh_3960450_-8416051,39.604499,-84.160508,3,tennis,True,False,False,34.2,False,False,way/142750949;way/1479870781;way/1479870782,OH
oh_3960636_-8414258,39.606362,-84.142579,2,tennis,True,False,False,29.3,False,False,way/728914404;way/728914437,OH
oh_3961016_-8417706,39.610162,-84.177056,4,tennis,True,False,False,63.8,False,False,way/1479870452;way/1479870453;way/1479870454;way/1479870455,OH
oh_3961598_-8416134,39.61598,-84.16134,1,tennis,True,False,False,34.7,False,False,way/161026327,OH
oh_3961592_-8418088,39.615925,-84.180883,2,tennis,True,False,False,33.9,False,False,way/1479870229;way/1479870230,OH
oh_3961810_-8416214,39.618099,-84.162144,1,tennis,True,False,False,36.4,False,False,way/161026308,OH
oh_3961843_-8417744,39.618426,-84.177437,2,tennis,True,False,False,27.8,False,False,way/1479870037;way/1479870038,OH
oh_3961920_-8418218,39.619204,-84.182182,1,tennis,True,False,False,26.5,False,False,way/215546341,OH
oh_3962273_-8414816,39.622732,-84.148162,1,tennis,True,False,False,0.0,False,False,relation/12453035,OH
oh_3962483_-8416610,39.62483,-84.166099,2,tennis,True,False,False,68.4,False,False,way/61435659;way/143010874,OH
oh_3962471_-8417542,39.624713,-84.175415,2,tennis,True,False,False,32.3,False,False,way/1484216779;way/1484216780,OH
oh_3962612_-8418365,39.626123,-84.183652,1,tennis,True,False,False,35.3,False,False,way/61435341,OH
oh_3963193_-8416947,39.631926,-84.16947,1,tennis,True,False,False,37.7,False,False,way/318788490,OH
oh_3963546_-8416232,39.635464,-84.162321,6,pickleball,False,True,False,36.7,False,False,way/1479869689;way/1479869690;way/1479869691;way/1479869692;way/1479869693;way/1479869694,OH
oh_3963678_-8414329,39.636784,-84.143295,1,tennis,True,False,False,26.2,False,False,way/75505105,OH
oh_3963621_-8417015,39.636213,-84.170154,1,tennis,True,False,False,36.1,False,False,way/100549064,OH
oh_3963903_-8414199,39.639025,-84.141987,2,tennis,True,False,False,29.2,False,False,way/1479868839;way/1479868840,OH
oh_3964181_-8414014,39.641808,-84.140138,2,tennis,True,False,False,45.0,False,False,way/203341271;way/203341303,OH
oh_3964619_-8413392,39.646193,-84.133924,1,tennis,True,False,False,38.0,False,False,way/132751103,OH
oh_3964692_-8413195,39.646921,-84.131952,2,tennis,True,False,False,29.7,False,False,way/1517304305;way/1517304306,OH
oh_3964696_-8413517,39.646965,-84.135172,1,tennis,True,False,False,39.6,False,False,way/203341308,OH
oh_3964803_-8416768,39.648027,-84.16768,1,tennis,True,False,False,34.6,False,False,way/100549006,OH
oh_3964859_-8416946,39.648594,-84.169461,1,tennis,True,False,False,34.2,False,False,way/143021176,OH
oh_3965152_-8414844,39.651519,-84.148439,2,tennis,True,False,False,39.1,False,False,way/733596469;way/733596470,OH
oh_3965611_-8413026,39.656105,-84.130262,2,tennis,True,False,False,28.5,False,False,way/728914410;way/728914439,OH
oh_3965916_-8413528,39.659164,-84.135281,2,tennis,True,False,False,28.4,False,False,way/1468769830;way/1468769831,OH
oh_3966068_-8413356,39.660677,-84.133556,2,tennis,True,False,False,28.3,False,False,way/728914427;way/728914433,OH
oh_3966329_-8414936,39.663294,-84.149362,2,tennis,True,False,False,26.7,False,False,way/732643471;way/732643472,OH
oh_3966366_-8417661,39.663665,-84.176612,2,tennis,True,False,False,75.1,False,False,way/733048902;way/733048903,OH
oh_3967304_-8418191,39.673045,-84.181914,6,tennis,True,False,False,84.7,False,False,way/1489955594;way/1489955595;way/1489955596;way/1489955597;way/1489955598;way/1489955599,OH
oh_3967873_-8413312,39.678728,-84.133116,10,tennis,True,False,False,104.6,False,False,way/728914407;way/728914411;way/728914413;way/728914415;way/728914416;way/728914422;way/728914423;way/728914426;way/728914434;way/728914438,OH
oh_3968083_-8414899,39.680829,-84.148993,1,tennis,True,False,False,80.8,False,False,way/75502509,OH
oh_3968273_-8418082,39.682734,-84.180824,1,tennis,True,False,False,50.1,False,False,way/74469331,OH
oh_3969611_-8415309,39.696114,-84.153089,2,tennis,True,False,False,27.3,False,False,way/1479873032;way/1479873033,OH
oh_3969750_-8416632,39.697501,-84.166321,6,tennis,True,False,False,63.8,False,False,way/1479873844;way/1479873845;way/1479873846;way/1479873847;way/1479873848;way/1479873849,OH
oh_3969826_-8415678,39.698256,-84.156779,1,tennis,True,False,False,24.1,False,False,way/1479873367,OH
oh_3969910_-8413925,39.699101,-84.139249,2,tennis,True,False,False,28.8,False,False,way/81177211;way/968909552,OH
oh_3970585_-8417698,39.705847,-84.176981,1,tennis,True,False,False,24.9,False,False,way/1550571040,OH
oh_3970802_-8416517,39.708019,-84.165166,2,tennis,True,False,False,71.6,False,False,way/163686079;way/163686081,OH
oh_3971680_-8415680,39.716796,-84.156801,2,tennis,True,False,False,29.0,False,False,way/1479874496;way/1479874497,OH
oh_3971853_-8417822,39.718528,-84.17822,1,tennis,True,False,False,24.0,False,False,way/1486376070,OH
oh_3972171_-8417401,39.72171,-84.174005,1,tennis,True,False,False,24.1,False,False,way/531087211,OH
oh_3972576_-8416917,39.725759,-84.169172,5,tennis,True,False,False,66.5,False,False,way/1485465351;way/1485465352;way/1485465353;way/1485465354;way/1485465355,OH
oh_3972704_-8418670,39.727035,-84.186699,4,tennis,True,False,False,61.9,False,False,way/1479877907;way/1479877908;way/1479877909;way/1479877910,OH
oh_3973131_-8416868,39.731313,-84.168677,7,tennis,True,False,False,108.1,False,False,way/1479876099;way/1479876100;way/1479876101;way/1479876102;way/1479876103;way/1479876104;way/1479876105,OH
oh_3973220_-8413772,39.732204,-84.137718,2,tennis,True,False,False,27.5,False,False,way/1479879064;way/1479879065,OH
oh_3973206_-8415335,39.732063,-84.153353,2,tennis,True,False,False,28.3,False,False,way/1479874651;way/1479874652,OH
oh_3973476_-8418455,39.734763,-84.184552,1,tennis,True,False,False,38.2,False,False,way/188584828,OH
oh_3973518_-8418907,39.735184,-84.189069,6,tennis,True,False,False,92.2,False,False,way/1479876898;way/1479876899;way/1479876900;way/1479876901;way/1479876902;way/1479876903,OH
oh_3973744_-8415395,39.737435,-84.153955,3,tennis,True,False,False,46.9,False,False,way/1479875239;way/1479875240;way/1479875241,OH
oh_3973814_-8418411,39.738141,-84.184114,6,tennis,True,False,False,79.0,False,False,way/1432328001;way/1432328002;way/1432328003;way/1479876316;way/1479876317;way/1479876318,OH
oh_3974088_-8416067,39.740881,-84.160668,1,tennis,True,False,False,86.4,False,False,way/81176599,OH
oh_3975230_-8418113,39.752295,-84.181132,1,tennis,True,False,False,25.6,False,False,way/1479878274,OH
oh_3975707_-8417509,39.757067,-84.17509,3,tennis,True,False,False,42.7,False,False,way/1479878907;way/1479878908;way/1479878909,OH
oh_3976180_-8415116,39.7618,-84.15116,1,tennis,True,False,False,31.1,False,False,way/777560212,OH
oh_3976872_-8414450,39.768723,-84.144499,1,tennis,True,False,False,30.4,False,False,way/76344168,OH
oh_3977723_-8418023,39.777233,-84.180232,8,pickleball,False,True,False,44.5,False,False,way/1324650733;way/1324650734;way/1324650735;way/1324650736;way/1324650737;way/1324650738;way/1324650739;way/1324650740,OH
oh_3978092_-8416855,39.780922,-84.168551,2,tennis,True,False,False,28.1,False,False,way/823648783;way/823648784,OH
oh_3978136_-8418128,39.781356,-84.18128,1,tennis,True,False,False,40.2,False,False,way/76345300,OH
oh_3985007_-8418880,39.85007,-84.188795,1,tennis,True,False,False,16.7,False,False,way/229129974,OH
oh_3988600_-8419664,39.885996,-84.196645,5,tennis,True,False,False,75.1,False,False,way/1489939977;way/1489939978;way/1489939979;way/1489939980;way/1489939981,OH
oh_3989727_-8418861,39.897267,-84.188612,1,tennis,True,False,False,26.2,False,False,way/1489939384,OH
oh_3989858_-8418335,39.89858,-84.183346,1,tennis,True,False,False,36.0,False,False,way/89385626,OH
oh_3992713_-8417605,39.927129,-84.176047,1,tennis,True,False,False,40.1,False,False,way/1167966940,OH
oh_3996527_-8419561,39.965272,-84.195612,4,tennis,True,False,False,66.4,False,False,way/1489938272;way/1489938273;way/1489938274;way/1489938275,OH
oh_3996754_-8418448,39.967544,-84.184477,6,tennis,True,False,False,63.9,False,False,way/632457841;way/632457842;way/632457843;way/632457844;way/632457845;way/632457846,OH
oh_3996810_-8417084,39.968098,-84.170838,4,pickleball;tennis,True,True,False,25.4,False,False,way/1489938966;way/1489938967;way/1489938968;way/1489938969,OH
oh_3996792_-8419786,39.967923,-84.197857,1,tennis,True,False,False,38.6,False,False,way/200574492,OH
oh_4004633_-8419878,40.046329,-84.198782,5,tennis,True,False,False,69.6,False,False,way/1489935322;way/1489935323;way/1489935324;way/1489935325;way/1489935326,OH
oh_4015790_-8420789,40.157898,-84.207892,6,tennis,True,False,False,62.7,False,False,way/1489933707;way/1489933708;way/1489933709;way/1489933710;way/1489933711;way/1489933712,OH
oh_4016447_-8420297,40.164468,-84.202971,6,tennis,True,False,False,62.5,False,False,way/1489932902;way/1489932903;way/1489932904;way/1489932905;way/1489932906;way/1489932907,OH
oh_4019547_-8420356,40.195473,-84.203563,1,tennis,True,False,False,38.2,False,False,way/134466546,OH
oh_4027762_-8417333,40.277615,-84.17333,9,tennis,True,False,False,79.0,False,False,way/38415147;way/1199664824;way/1199664825;way/1199664826;way/1199664827;way/1199664828;way/1199664829;way/1199664830;way/1199664831,OH
oh_4031437_-8417275,40.314369,-84.172755,7,tennis,True,False,False,87.2,False,False,way/38415350;way/1199664250;way/1199664251;way/1199664252;way/1199664253;way/1199664254;way/1199664255,OH
oh_4039762_-8418068,40.397617,-84.180679,3,tennis,True,False,False,45.8,False,False,way/1208126903;way/1208126904;way/1208126905,OH
oh_4047459_-8417085,40.474585,-84.170855,2,tennis,True,False,False,30.3,False,False,way/1489838199;way/1489838200,OH
oh_4057221_-8420133,40.572212,-84.201331,6,tennis,True,False,False,66.3,False,False,way/550920505;way/550920506;way/550920507;way/550920508;way/550920509;way/550920510,OH
oh_4058311_-8419296,40.583107,-84.19296,6,tennis,True,False,False,73.2,False,False,way/1274421050;way/1274421051;way/1274421052;way/1274421053;way/1274421054;way/1274421055,OH
oh_4068558_-8421087,40.685576,-84.210874,2,pickleball;tennis,True,True,False,28.2,False,False,way/1489836137;way/1489836138,OH
oh_4078907_-8419352,40.789071,-84.193523,6,tennis,True,False,False,72.1,False,False,way/636208420;way/636208421;way/636208422;way/636208423;way/636208424;way/636208425,OH
oh_4091104_-8419603,40.911042,-84.196034,1,tennis,True,False,False,24.3,False,False,way/1095767596,OH
oh_4098752_-8419840,40.987525,-84.198396,2,tennis,True,False,False,26.7,False,False,way/1462201025;way/1462201026,OH
oh_3886580_-8391285,38.865804,-83.912846,1,tennis,True,False,False,40.1,False,False,way/574975554,OH
oh_3888228_-8390146,38.882276,-83.901465,1,tennis,True,False,False,72.2,False,False,way/337276380,OH
oh_3896248_-8408355,38.962483,-84.083554,3,pickleball;tennis,True,True,False,31.7,False,False,way/1481002911;way/1481002912;way/1481002913,OH
oh_3896361_-8409384,38.963611,-84.093838,3,tennis,True,False,False,42.2,False,False,way/1481003003;way/1481003004;way/1481003005,OH
oh_3903543_-8393910,39.035432,-83.939096,5,tennis,True,False,False,72.7,False,False,way/636339249;way/636339250;way/636339251;way/636339252;way/636339253,OH
oh_3905654_-8406417,39.056539,-84.064167,1,tennis,True,False,False,48.2,False,False,way/131351350,OH
oh_3912951_-8410246,39.129505,-84.10246,3,tennis,True,False,False,41.7,False,False,way/1481004031;way/1481004032;way/1481004033,OH
oh_3918845_-8396911,39.188446,-83.969111,1,tennis,True,False,False,37.5,False,False,way/322839320,OH
oh_3921711_-8405796,39.217111,-84.057963,1,pickleball,False,True,False,21.7,False,False,way/1543063740,OH
oh_3929993_-8396849,39.299928,-83.968485,5,tennis,True,False,False,73.2,False,False,way/1481009029;way/1481009030;way/1481009031;way/1481009032;way/1481009033,OH
oh_3940001_-8410621,39.400011,-84.106215,2,tennis,True,False,False,37.3,False,False,way/1481009128;way/1481009129,OH
oh_3944773_-8398436,39.447729,-83.984361,3,tennis,True,False,False,45.2,False,False,way/1311809116;way/1311809117;way/1311809118,OH
oh_3945359_-8393630,39.453585,-83.936303,1,tennis,True,False,False,37.7,False,False,way/645918376,OH
oh_3949042_-8391996,39.490418,-83.919962,1,tennis,True,False,False,24.8,False,False,way/1548031545,OH
oh_3949160_-8396731,39.491603,-83.967309,1,tennis,True,False,False,36.6,False,False,way/135370252,OH
oh_3951147_-8408981,39.511467,-84.089814,1,tennis,True,False,False,25.7,False,False,way/645557225,OH
oh_3953747_-8409174,39.537472,-84.091741,4,tennis,True,False,False,56.8,False,False,way/1490415557;way/1490415558;way/1490415559;way/1490415560,OH
oh_3960883_-8411195,39.608825,-84.111953,1,tennis,True,False,False,36.1,False,False,way/135627401,OH
oh_3960985_-8411274,39.609851,-84.112745,1,tennis,True,False,False,37.1,False,False,way/135627379,OH
oh_3962514_-8412076,39.62514,-84.120765,3,tennis,True,False,False,42.7,False,False,way/728914406;way/728914424;way/728914429,OH
oh_3963257_-8412497,39.632568,-84.12497,2,tennis,True,False,False,30.9,False,False,way/728914431;way/728914435,OH
oh_3963516_-8408244,39.635156,-84.082439,3,pickleball;tennis,True,True,False,34.4,False,False,way/240904889;way/293043985;way/1436201517,OH
oh_3963533_-8410453,39.635332,-84.104533,2,tennis,True,False,False,35.1,False,False,way/1479871925;way/1479871926,OH
oh_3963658_-8409383,39.636583,-84.09383,1,tennis,True,False,False,25.0,False,False,way/312432019,OH
oh_3964348_-8412861,39.64348,-84.128611,1,tennis,True,False,False,37.1,False,False,way/132751109,OH
oh_3964743_-8412740,39.647433,-84.127404,1,tennis,True,False,False,25.7,False,False,way/100549084,OH
oh_3964989_-8412234,39.649886,-84.122341,2,tennis,True,False,False,50.2,False,False,way/75504384;way/75504385,OH
oh_3965268_-8408629,39.652682,-84.086286,1,tennis,True,False,False,32.6,False,False,way/934460126,OH
oh_3965642_-8410117,39.65642,-84.101171,8,tennis,True,False,False,149.1,False,False,way/100557189;way/100557235;way/292751210;way/292751211;way/292751212;way/711049868;way/711049869;way/711049870,OH
oh_3965711_-8411425,39.657109,-84.114246,1,tennis,True,False,False,25.0,False,False,way/100549041,OH
oh_3965725_-8412596,39.657247,-84.125957,1,tennis,True,False,False,25.8,False,False,way/75504183,OH
oh_3965768_-8411730,39.65768,-84.117302,2,tennis,True,False,False,31.9,False,False,way/728914408;way/728914412,OH
