court_id,site_id,from,to,year_from,year_to,confidence,n_courts_to,flagged,flag_reasons
oh_4145326_-8187315:c008,oh_4145326_-8187315,tennis,pickleball,2017,2019,0.427,1,True,low_confidence
oh_3907838_-8440599:c001,oh_3907838_-8440599,hybrid,tennis,2020,2021,0.428,1,True,low_confidence;reversion
oh_3937253_-8456332:c004,oh_3937253_-8456332,tennis,pickleball,2011,2013,0.428,2,True,low_confidence
oh_3968083_-8414899:c001,oh_3968083_-8414899,removed,tennis,2011,2013,0.428,1,True,low_confidence;reversion
oh_3975376_-8419256:c004,oh_3975376_-8419256,hybrid,tennis,2013,2015,0.428,1,True,low_confidence;reversion
oh_3995300_-8293687:c004,oh_3995300_-8293687,pickleball,removed,2021,2023,0.428,1,True,low_confidence
oh_3999579_-8294822:c001,oh_3999579_-8294822,tennis,hybrid,2019,2021,0.428,1,True,low_confidence
oh_4001039_-8297298:c004,oh_4001039_-8297298,tennis,hybrid,2017,2019,0.428,1,True,low_confidence
oh_4044875_-8436326:c001,oh_4044875_-8436326,tennis,hybrid,2019,2021,0.428,1,True,low_confidence
oh_3929212_-8454162:c002,oh_3929212_-8454162,tennis,hybrid,2019,2021,0.429,1,True,low_confidence
oh_3967873_-8413312:c006,oh_3967873_-8413312,hybrid,tennis,2015,2017,0.429,1,True,low_confidence;reversion
oh_3970212_-8394022:c001,oh_3970212_-8394022,hybrid,tennis,2015,2017,0.429,1,True,low_confidence;reversion
oh_3997532_-8381084:c001,oh_3997532_-8381084,hybrid,removed,2019,2021,0.429,1,True,low_confidence
oh_4007229_-8298411:c003,oh_4007229_-8298411,tennis,hybrid,2021,2023,0.429,1,True,low_confidence
oh_4040311_-8438106:c001,oh_4040311_-8438106,hybrid,removed,2021,2023,0.429,1,True,low_confidence
oh_4130183_-8206282:c002,oh_4130183_-8206282,tennis,hybrid,2021,2023,0.429,1,True,low_confidence
oh_3928652_-8438189:c002,oh_3928652_-8438189,tennis,hybrid,2021,2023,0.43,1,True,low_confidence
oh_3953941_-8344536:c001,oh_3953941_-8344536,tennis,removed,2015,2017,0.43,1,True,low_confidence
oh_3963322_-8426049:c001,oh_3963322_-8426049,tennis,hybrid,2019,2021,0.43,1,True,low_confidence
oh_3970587_-8260894:c001,oh_3970587_-8260894,hybrid,tennis,2019,2021,0.43,1,True,low_confidence;reversion
oh_3974108_-8380416:c001,oh_3974108_-8380416,tennis,removed,2017,2019,0.43,1,True,low_confidence
oh_3975194_-8420770:c001,oh_3975194_-8420770,tennis,hybrid,2011,2013,0.43,1,True,low_confidence
oh_4127807_-8440355:c002,oh_4127807_-8440355,tennis,removed,2021,2023,0.43,1,True,low_confidence
oh_4141340_-8345772:c003,oh_4141340_-8345772,tennis,pickleball,2017,2019,0.43,1,True,low_confidence
oh_4147868_-8188138:c003,oh_4147868_-8188138,tennis,removed,2017,2019,0.43,1,True,low_confidence
oh_4147868_-8188138:c003,oh_4147868_-8188138,removed,pickleball,2019,2021,0.43,,True,low_confidence;reversion
oh_3919672_-8425648:c001,oh_3919672_-8425648,pickleball,tennis,2019,2023,0.431,1,True,low_confidence;reversion
oh_3938541_-8457297:c006,oh_3938541_-8457297,tennis,pickleball,2017,2019,0.431,2,True,low_confidence
oh_3992872_-8284105:c017,oh_3992872_-8284105,padel,removed,2015,2017,0.431,1,True,low_confidence
oh_3994117_-8328946:c002,oh_3994117_-8328946,removed,tennis,2015,2019,0.431,1,True,low_confidence;reversion
oh_3994144_-8286582:c003,oh_3994144_-8286582,tennis,hybrid,2019,2023,0.431,1,True,low_confidence
oh_4114805_-8181703:c001,oh_4114805_-8181703,tennis,removed,2021,2023,0.431,1,True,low_confidence
oh_4132257_-8168942:c001,oh_4132257_-8168942,tennis,hybrid,2019,2021,0.431,1,True,low_confidence
oh_3874385_-8297608:c009,oh_3874385_-8297608,tennis,pickleball,2014,2018,0.432,1,True,low_confidence
oh_3912297_-8434477:c001,oh_3912297_-8434477,hybrid,tennis,2015,2017,0.432,1,True,low_confidence;reversion
oh_3920789_-8437427:c003,oh_3920789_-8437427,hybrid,pickleball,2019,2021,0.432,,True,low_confidence
oh_3949106_-8429745:c003,oh_3949106_-8429745,hybrid,tennis,2013,2015,0.432,1,True,low_confidence;reversion
oh_3957415_-8421539:c001,oh_3957415_-8421539,hybrid,tennis,2015,2017,0.432,1,True,low_confidence;reversion
oh_3962352_-8323664:c001,oh_3962352_-8323664,tennis,hybrid,2017,2019,0.432,1,True,low_confidence
oh_3991480_-8380788:c003,oh_3991480_-8380788,tennis,hybrid,2021,2023,0.432,1,True,low_confidence
oh_4027723_-8290380:c001,oh_4027723_-8290380,hybrid,tennis,2019,2021,0.432,1,True,low_confidence;reversion
oh_4158828_-8364025:c003,oh_4158828_-8364025,hybrid,tennis,2013,2015,0.432,1,True,low_confidence;reversion
oh_3927019_-8432558:c006,oh_3927019_-8432558,hybrid,tennis,2013,2015,0.433,1,True,low_confidence;reversion
oh_3927778_-8433624:c005,oh_3927778_-8433624,tennis,pickleball,2015,2017,0.433,2,True,low_confidence
oh_3933352_-8453245:c001,oh_3933352_-8453245,tennis,removed,2011,2013,0.433,1,True,low_confidence
oh_3992872_-8284105:c010,oh_3992872_-8284105,tennis,hybrid,2011,2013,0.433,1,True,low_confidence
oh_4023496_-8285642:c002,oh_4023496_-8285642,tennis,hybrid,2021,2023,0.433,1,True,low_confidence
oh_4030681_-8308177:c003,oh_4030681_-8308177,removed,tennis,2015,2017,0.433,1,True,low_confidence;reversion
oh_4042495_-8463683:c002,oh_4042495_-8463683,tennis,hybrid,2017,2019,0.433,1,True,low_confidence
oh_4146826_-8193200:c002,oh_4146826_-8193200,tennis,hybrid,2019,2021,0.433,1,True,low_confidence
oh_4150253_-8372870:c002,oh_4150253_-8372870,hybrid,tennis,2011,2015,0.433,1,True,low_confidence;reversion
oh_4150429_-8372242:c003,oh_4150429_-8372242,hybrid,removed,2021,2023,0.433,1,True,low_confidence
oh_4158381_-8358523:c001,oh_4158381_-8358523,hybrid,tennis,2011,2015,0.433,1,True,low_confidence;reversion
oh_3905696_-8433418:c006,oh_3905696_-8433418,hybrid,tennis,2020,2021,0.434,1,True,low_confidence;reversion
oh_3912846_-8450078:c007,oh_3912846_-8450078,tennis,removed,2019,2023,0.434,1,True,low_confidence
oh_3926807_-8434900:c004,oh_3926807_-8434900,removed,tennis,2013,2015,0.434,1,True,low_confidence;reversion
oh_3969391_-8402334:c002,oh_3969391_-8402334,hybrid,tennis,2013,2015,0.434,1,True,low_confidence;reversion
oh_3979884_-8290074:c001,oh_3979884_-8290074,tennis,removed,2011,2023,0.434,1,True,low_confidence
oh_3989855_-8201459:c002,oh_3989855_-8201459,tennis,hybrid,2011,2015,0.434,1,True,low_confidence
oh_4072264_-8279204:c001,oh_4072264_-8279204,tennis,removed,2017,2023,0.434,1,True,low_confidence
oh_4080498_-8298908:c003,oh_4080498_-8298908,tennis,pickleball,2017,2021,0.434,3,True,low_confidence
oh_4144889_-8195938:c003,oh_4144889_-8195938,tennis,hybrid,2019,2021,0.434,1,True,low_confidence
oh_3918634_-8433139:c006,oh_3918634_-8433139,hybrid,tennis,2019,2021,0.435,1,True,low_confidence;reversion
oh_3938541_-8457297:c005,oh_3938541_-8457297,tennis,hybrid,2011,2013,0.435,1,True,low_confidence
oh_3956156_-8428522:c001,oh_3956156_-8428522,tennis,pickleball,2011,2013,0.435,,True,low_confidence
oh_3960840_-8419407:c002,oh_3960840_-8419407,hybrid,tennis,2015,2017,0.435,1,True,low_confidence;reversion
oh_3977942_-8209827:c002,oh_3977942_-8209827,hybrid,removed,2021,2023,0.435,1,True,low_confidence
oh_4008854_-8295902:c010,oh_4008854_-8295902,pickleball,removed,2011,2015,0.435,1,True,low_confidence
oh_3913488_-8463969:c002,oh_3913488_-8463969,tennis,hybrid,2021,2023,0.436,1,True,low_confidence
oh_3917992_-8442930:c002,oh_3917992_-8442930,tennis,hybrid,2013,2015,0.436,1,True,low_confidence
oh_3919537_-8469903:c001,oh_3919537_-8469903,tennis,hybrid,2019,2021,0.436,1,True,low_confidence
oh_4004063_-8246681:c002,oh_4004063_-8246681,tennis,removed,2021,2023,0.436,1,True,low_confidence
oh_4010065_-8278684:c001,oh_4010065_-8278684,tennis,hybrid,2017,2019,0.436,1,True,low_confidence
oh_4012718_-8396400:c001,oh_4012718_-8396400,tennis,removed,2015,2019,0.436,1,True,low_confidence
oh_4014002_-8315442:c002,oh_4014002_-8315442,tennis,removed,2011,2015,0.436,1,True,low_confidence
oh_4038470_-8247401:c004,oh_4038470_-8247401,tennis,hybrid,2021,2023,0.436,1,True,low_confidence
oh_4038470_-8247401:c008,oh_4038470_-8247401,removed,pickleball,2017,2019,0.436,1,True,low_confidence;reversion
oh_3855592_-8271124:c002,oh_3855592_-8271124,removed,tennis,2016,2017,0.437,1,True,low_confidence;reversion
oh_3915443_-8449093:c002,oh_3915443_-8449093,tennis,hybrid,2021,2023,0.437,1,True,low_confidence
oh_3922403_-8440693:c002,oh_3922403_-8440693,tennis,removed,2013,2021,0.437,1,True,low_confidence
oh_3937970_-8461735:c004,oh_3937970_-8461735,tennis,hybrid,2017,2019,0.437,1,True,low_confidence
oh_3975376_-8419256:c006,oh_3975376_-8419256,hybrid,tennis,2013,2015,0.437,1,True,low_confidence;reversion
oh_4011438_-8300446:c001,oh_4011438_-8300446,tennis,removed,2011,2019,0.437,1,True,low_confidence
oh_4014669_-8318005:c006,oh_4014669_-8318005,hybrid,removed,2021,2023,0.437,1,True,low_confidence
oh_4136217_-8366283:c001,oh_4136217_-8366283,tennis,removed,2017,2021,0.437,1,True,low_confidence
oh_3923609_-8447074:c005,oh_3923609_-8447074,tennis,pickleball,2013,2015,0.438,1,True,low_confidence
oh_3934695_-8441650:c001,oh_3934695_-8441650,tennis,removed,2019,2021,0.438,1,True,low_confidence
oh_3937540_-8478298:c001,oh_3937540_-8478298,tennis,removed,2013,2019,0.438,1,True,low_confidence
oh_3944984_-8438088:c005,oh_3944984_-8438088,tennis,hybrid,2021,2023,0.438,1,True,low_confidence
oh_4015701_-8310016:c002,oh_4015701_-8310016,pickleball,removed,2017,2019,0.438,1,True,low_confidence
oh_4111346_-8164738:c001,oh_4111346_-8164738,hybrid,tennis,2013,2015,0.438,1,True,low_confidence;reversion
oh_4144889_-8195938:c002,oh_4144889_-8195938,tennis,hybrid,2019,2021,0.438,1,True,low_confidence
oh_4156941_-8356566:c005,oh_4156941_-8356566,hybrid,tennis,2015,2017,0.438,1,True,low_confidence;reversion
oh_4009663_-8308016:c004,oh_4009663_-8308016,tennis,pickleball,2015,2017,0.439,,True,low_confidence
oh_4010065_-8278684:c002,oh_4010065_-8278684,tennis,hybrid,2019,2021,0.439,1,True,low_confidence
oh_4012225_-8315993:c002,oh_4012225_-8315993,hybrid,tennis,2013,2015,0.439,1,True,low_confidence;reversion
oh_4067219_-8153687:c001,oh_4067219_-8153687,hybrid,tennis,2011,2013,0.439,1,True,low_confidence;reversion
oh_4076750_-8384094:c005,oh_4076750_-8384094,removed,hybrid,2017,2019,0.439,1,True,low_confidence;reversion
oh_4076750_-8384094:c005,oh_4076750_-8384094,hybrid,tennis,2019,2021,0.439,1,True,low_confidence;reversion
oh_3900417_-8422192:c001,oh_3900417_-8422192,removed,pickleball,2015,2019,0.44,,True,low_confidence;reversion
oh_3904966_-8434988:c004,oh_3904966_-8434988,tennis,hybrid,2017,2018,0.44,1,True,low_confidence
oh_3905696_-8433418:c006,oh_3905696_-8433418,tennis,hybrid,2019,2020,0.44,1,True,low_confidence
oh_3911603_-8441090:c014,oh_3911603_-8441090,hybrid,tennis,2019,2020,0.44,1,True,low_confidence;reversion
oh_3924625_-8431319:c001,oh_3924625_-8431319,tennis,hybrid,2019,2021,0.44,1,True,low_confidence
oh_3967873_-8413312:c009,oh_3967873_-8413312,hybrid,tennis,2015,2017,0.44,1,True,low_confidence;reversion
oh_3974862_-8404001:c001,oh_3974862_-8404001,tennis,pickleball,2021,2023,0.44,,True,low_confidence
oh_3978934_-8399215:c001,oh_3978934_-8399215,tennis,removed,2019,2021,0.44,1,True,low_confidence
oh_3994843_-8290720:c003,oh_3994843_-8290720,tennis,removed,2019,2023,0.44,1,True,low_confidence
oh_4017012_-8289129:c002,oh_4017012_-8289129,hybrid,tennis,2019,2021,0.44,1,True,low_confidence;reversion
oh_4137137_-8192965:c005,oh_4137137_-8192965,hybrid,tennis,2011,2013,0.44,1,True,low_confidence;reversion
oh_4138524_-8161256:c001,oh_4138524_-8161256,tennis,hybrid,2013,2015,0.44,1,True,low_confidence
oh_3924311_-8447677:c001,oh_3924311_-8447677,tennis,removed,2019,2021,0.441,1,True,low_confidence
oh_3928701_-8452419:c004,oh_3928701_-8452419,tennis,hybrid,2019,2021,0.441,1,True,low_confidence
oh_3954011_-8416712:c002,oh_3954011_-8416712,hybrid,tennis,2015,2017,0.441,1,True,low_confidence;reversion
oh_3973744_-8415395:c002,oh_3973744_-8415395,hybrid,tennis,2013,2015,0.441,1,True,low_confidence;reversion
oh_3979134_-8430962:c003,oh_3979134_-8430962,hybrid,tennis,2021,2023,0.441,1,True,low_confidence;reversion
oh_4044073_-8402991:c003,oh_4044073_-8402991,tennis,pickleball,2019,2021,0.441,1,True,low_confidence
oh_4111919_-8165992:c002,oh_4111919_-8165992,tennis,hybrid,2019,2021,0.441,1,True,low_confidence
oh_4154962_-8361932:c003,oh_4154962_-8361932,hybrid,pickleball,2015,2017,0.441,1,True,low_confidence
oh_4165265_-8282215:c001,oh_4165265_-8282215,tennis,hybrid,2019,2021,0.441,1,True,low_confidence
oh_3924864_-8434566:c001,oh_3924864_-8434566,hybrid,tennis,2013,2015,0.442,1,True,low_confidence;reversion
oh_3927366_-8444324:c004,oh_3927366_-8444324,tennis,pickleball,2019,2021,0.442,1,True,low_confidence
oh_3928428_-8431925:c001,oh_3928428_-8431925,tennis,removed,2015,2017,0.442,1,True,low_confidence
oh_3928994_-8429292:c001,oh_3928994_-8429292,tennis,pickleball,2011,2013,0.442,,True,low_confidence
oh_3989844_-8379964:c003,oh_3989844_-8379964,tennis,hybrid,2019,2021,0.442,1,True,low_confidence
oh_4005911_-8251706:c007,oh_4005911_-8251706,tennis,removed,2021,2023,0.442,1,True,low_confidence
oh_4104627_-8362463:c004,oh_4104627_-8362463,hybrid,tennis,2013,2017,0.442,1,True,low_confidence;reversion
oh_4160655_-8310209:c001,oh_4160655_-8310209,removed,hybrid,2021,2023,0.442,1,True,low_confidence;reversion
oh_3913005_-8451561:c002,oh_3913005_-8451561,tennis,hybrid,2019,2021,0.443,1,True,low_confidence
oh_3920428_-8453173:c002,oh_3920428_-8453173,tennis,hybrid,2017,2019,0.443,1,True,low_confidence
oh_3922918_-8463207:c002,oh_3922918_-8463207,tennis,hybrid,2017,2019,0.443,1,True,low_confidence
oh_3934891_-8427577:c012,oh_3934891_-8427577,pickleball,tennis,2021,2023,0.443,1,True,low_confidence;reversion
oh_3944111_-8380981:c001,oh_3944111_-8380981,removed,tennis,2021,2023,0.443,1,True,low_confidence;reversion
oh_3963621_-8417015:c001,oh_3963621_-8417015,hybrid,removed,2021,2023,0.443,1,True,low_confidence
oh_4000053_-8307502:c005,oh_4000053_-8307502,tennis,hybrid,2011,2019,0.443,1,True,low_confidence
oh_4076147_-8395514:c001,oh_4076147_-8395514,tennis,hybrid,2015,2019,0.443,1,True,low_confidence
oh_4102530_-8192507:c001,oh_4102530_-8192507,hybrid,tennis,2015,2017,0.443,1,True,low_confidence;reversion
oh_4143479_-8270871:c001,oh_4143479_-8270871,hybrid,tennis,2015,2017,0.443,1,True,low_confidence;reversion
oh_3918567_-8433295:c001,oh_3918567_-8433295,tennis,hybrid,2019,2023,0.444,1,True,low_confidence
oh_3927487_-8430547:c001,oh_3927487_-8430547,tennis,hybrid,2017,2019,0.444,1,True,low_confidence
oh_3955534_-8439793:c002,oh_3955534_-8439793,tennis,hybrid,2019,2021,0.444,1,True,low_confidence
oh_3973131_-8416868:c007,oh_3973131_-8416868,tennis,hybrid,2011,2013,0.444,1,True,low_confidence
oh_3979746_-8388928:c004,oh_3979746_-8388928,padel,tennis,2013,2015,0.444,1,True,low_confidence;reversion
oh_4007400_-8252048:c006,oh_4007400_-8252048,hybrid,tennis,2011,2013,0.444,1,True,low_confidence;reversion
oh_4008226_-8292471:c002,oh_4008226_-8292471,hybrid,tennis,2021,2023,0.444,1,True,low_confidence;reversion
oh_4012167_-8200770:c001,oh_4012167_-8200770,removed,tennis,2011,2015,0.444,1,True,low_confidence;reversion
oh_4044875_-8436326:c001,oh_4044875_-8436326,hybrid,tennis,2021,2023,0.444,1,True,low_confidence;reversion
oh_4095224_-8378412:c001,oh_4095224_-8378412,removed,tennis,2011,2015,0.444,1,True,low_confidence;reversion
oh_4111346_-8164738:c001,oh_4111346_-8164738,tennis,hybrid,2011,2013,0.444,1,True,low_confidence
oh_4112070_-8187284:c002,oh_4112070_-8187284,hybrid,tennis,2021,2023,0.444,1,True,low_confidence;reversion
oh_4130183_-8206282:c003,oh_4130183_-8206282,tennis,hybrid,2019,2021,0.444,1,True,low_confidence
oh_3899591_-8205964:c002,oh_3899591_-8205964,tennis,removed,2017,2018,0.445,1,True,low_confidence
oh_3937812_-8434674:c005,oh_3937812_-8434674,hybrid,tennis,2013,2015,0.445,1,True,low_confidence;reversion
oh_3953941_-8344536:c004,oh_3953941_-8344536,tennis,pickleball,2017,2019,0.445,1,True,low_confidence
oh_3909092_-8437299:c001,oh_3909092_-8437299,tennis,hybrid,2022,2023,0.446,1,True,low_confidence
oh_3910279_-8449653:c007,oh_3910279_-8449653,tennis,pickleball,2021,2022,0.446,4,True,low_confidence
oh_3929046_-8448089:c002,oh_3929046_-8448089,removed,pickleball,2015,2017,0.446,1,True,low_confidence;reversion
oh_3993950_-8368158:c001,oh_3993950_-8368158,hybrid,tennis,2011,2013,0.446,1,True,low_confidence;reversion
oh_3995300_-8293687:c003,oh_3995300_-8293687,removed,tennis,2015,2019,0.446,1,True,low_confidence;reversion
oh_4078788_-8151413:c001,oh_4078788_-8151413,tennis,removed,2011,2013,0.446,1,True,low_confidence
oh_4104723_-8363217:c002,oh_4104723_-8363217,hybrid,tennis,2013,2015,0.446,1,True,low_confidence;reversion
oh_3972079_-8403198:c001,oh_3972079_-8403198,tennis,removed,2015,2017,0.447,1,True,low_confidence
oh_3995468_-8380935:c006,oh_3995468_-8380935,tennis,hybrid,2019,2021,0.447,1,True,low_confidence
oh_4011341_-8463104:c001,oh_4011341_-8463104,tennis,hybrid,2021,2023,0.447,1,True,low_confidence
oh_4044073_-8402991:c005,oh_4044073_-8402991,tennis,pickleball,2019,2021,0.447,1,True,low_confidence
oh_4087467_-8233083:c002,oh_4087467_-8233083,hybrid,tennis,2015,2017,0.447,1,True,low_confidence;reversion
oh_4146352_-8202508:c002,oh_4146352_-8202508,hybrid,tennis,2013,2015,0.447,1,True,low_confidence;reversion
oh_3873055_-8298839:c003,oh_3873055_-8298839,removed,tennis,2022,2023,0.448,1,True,low_confidence;reversion
oh_3882676_-8381701:c001,oh_3882676_-8381701,removed,tennis,2015,2017,0.448,1,True,low_confidence;reversion
oh_3911603_-8441090:c012,oh_3911603_-8441090,tennis,hybrid,2016,2018,0.448,1,True,low_confidence
oh_3937559_-8443288:c002,oh_3937559_-8443288,tennis,hybrid,2021,2023,0.448,1,True,low_confidence
oh_3946989_-8420383:c001,oh_3946989_-8420383,tennis,removed,2013,2019,0.448,1,True,low_confidence
oh_3997367_-8286954:c001,oh_3997367_-8286954,tennis,hybrid,2021,2023,0.448,1,True,low_confidence
oh_4001424_-8278173:c002,oh_4001424_-8278173,tennis,removed,2011,2019,0.448,1,True,low_confidence
oh_3887702_-8347387:c001,oh_3887702_-8347387,tennis,hybrid,2021,2023,0.449,1,True,low_confidence
oh_3905696_-8433418:c001,oh_3905696_-8433418,tennis,hybrid,2019,2020,0.449,1,True,low_confidence
oh_3913491_-8461064:c001,oh_3913491_-8461064,tennis,pickleball,2013,2019,0.449,,True,low_confidence
oh_3929303_-8430002:c002,oh_3929303_-8430002,tennis,removed,2019,2021,0.449,1,True,low_confidence
oh_3933531_-8437778:c002,oh_3933531_-8437778,hybrid,pickleball,2013,2015,0.449,2,True,low_confidence
oh_3959059_-8414822:c001,oh_3959059_-8414822,tennis,removed,2011,2013,0.449,1,True,low_confidence
oh_3981557_-8419375:c001,oh_3981557_-8419375,hybrid,tennis,2019,2021,0.449,1,True,low_confidence;reversion
oh_3999972_-8301999:c016,oh_3999972_-8301999,tennis,hybrid,2015,2019,0.449,1,True,low_confidence
oh_4004896_-8420698:c002,oh_4004896_-8420698,hybrid,tennis,2011,2013,0.449,1,True,low_confidence;reversion
oh_4130271_-8184685:c004,oh_4130271_-8184685,tennis,hybrid,2019,2021,0.449,1,True,low_confidence
oh_4134821_-8205413:c003,oh_4134821_-8205413,removed,pickleball,2017,2021,0.449,2,True,low_confidence;reversion
oh_4134821_-8205413:c003,oh_4134821_-8205413,pickleball,hybrid,2021,2023,0.449,1,True,low_confidence
oh_3929046_-8448207:c004,oh_3929046_-8448207,tennis,hybrid,2021,2023,0.45,1,True,low_confidence
oh_3947565_-8386683:c001,oh_3947565_-8386683,tennis,removed,2015,2017,0.45,1,True,low_confidence
oh_3975446_-8425889:c002,oh_3975446_-8425889,tennis,hybrid,2019,2021,0.45,1,True,low_confidence
oh_3976260_-8403125:c006,oh_3976260_-8403125,removed,tennis,2013,2019,0.45,1,True,low_confidence;reversion
oh_3978546_-8420199:c005,oh_3978546_-8420199,hybrid,tennis,2021,2023,0.45,1,True,low_confidence;reversion
oh_3987819_-8274340:c002,oh_3987819_-8274340,tennis,hybrid,2013,2015,0.45,1,True,low_confidence
oh_3992713_-8417605:c001,oh_3992713_-8417605,tennis,hybrid,2019,2021,0.45,1,True,low_confidence
oh_4003633_-8422534:c001,oh_4003633_-8422534,tennis,removed,2021,2023,0.45,1,True,low_confidence
oh_4076147_-8395514:c002,oh_4076147_-8395514,removed,tennis,2015,2017,0.45,1,True,low_confidence;reversion
oh_4076147_-8395514:c002,oh_4076147_-8395514,tennis,pickleball,2017,2019,0.45,,True,low_confidence
oh_3899591_-8205964:c001,oh_3899591_-8205964,hybrid,tennis,2021,2022,0.451,1,True,low_confidence;reversion
oh_3913401_-8446908:c001,oh_3913401_-8446908,tennis,hybrid,2019,2021,0.451,1,True,low_confidence
oh_3918015_-8433149:c004,oh_3918015_-8433149,tennis,hybrid,2019,2021,0.451,1,True,low_confidence
oh_3924705_-8431645:c001,oh_3924705_-8431645,tennis,hybrid,2013,2023,0.451,1,True,low_confidence
oh_3934742_-8430554:c005,oh_3934742_-8430554,tennis,hybrid,2019,2021,0.451,1,True,low_confidence
oh_3976705_-8464528:c001,oh_3976705_-8464528,removed,tennis,2011,2015,0.451,1,True,low_confidence;reversion
oh_3987470_-8406483:c001,oh_3987470_-8406483,tennis,removed,2011,2017,0.451,1,True,low_confidence
oh_4004258_-8281783:c002,oh_4004258_-8281783,tennis,hybrid,2013,2015,0.451,1,True,low_confidence
oh_4089665_-8405623:c001,oh_4089665_-8405623,tennis,removed,2011,2017,0.451,1,True,low_confidence
oh_4118091_-8341645:c001,oh_4118091_-8341645,tennis,removed,2019,2023,0.451,1,True,low_confidence
oh_4142511_-8199062:c002,oh_4142511_-8199062,tennis,hybrid,2019,2021,0.451,1,True,low_confidence
oh_3888375_-8296506:c002,oh_3888375_-8296506,hybrid,tennis,2011,2013,0.452,1,True,low_confidence;reversion
oh_3893715_-8425821:c001,oh_3893715_-8425821,tennis,removed,2016,2018,0.452,1,True,low_confidence
oh_3911603_-8441090:c016,oh_3911603_-8441090,hybrid,removed,2020,2021,0.452,1,True,low_confidence
oh_3916860_-8436178:c001,oh_3916860_-8436178,hybrid,tennis,2013,2019,0.452,1,True,low_confidence;reversion
oh_3919702_-8437095:c004,oh_3919702_-8437095,tennis,hybrid,2021,2023,0.452,1,True,low_confidence
oh_3927366_-8444324:c006,oh_3927366_-8444324,tennis,pickleball,2019,2021,0.452,1,True,low_confidence
oh_3961016_-8417706:c002,oh_3961016_-8417706,tennis,hybrid,2017,2019,0.452,1,True,low_confidence
oh_3997560_-8297388:c001,oh_3997560_-8297388,removed,hybrid,2017,2019,0.452,1,True,low_confidence;reversion
oh_4014002_-8315442:c006,oh_4014002_-8315442,tennis,hybrid,2011,2017,0.452,1,True,low_confidence
oh_4036671_-8374967:c005,oh_4036671_-8374967,tennis,pickleball,2015,2017,0.452,2,True,low_confidence
oh_4086433_-8232521:c002,oh_4086433_-8232521,tennis,hybrid,2013,2015,0.452,1,True,low_confidence
oh_4129286_-8164398:c001,oh_4129286_-8164398,pickleball,hybrid,2011,2019,0.452,1,True,low_confidence
oh_3914166_-8440929:c002,oh_3914166_-8440929,pickleball,hybrid,2015,2021,0.453,1,True,low_confidence
oh_3914736_-8437836:c018,oh_3914736_-8437836,tennis,pickleball,2013,2021,0.453,,True,low_confidence
oh_3918508_-8438883:c006,oh_3918508_-8438883,hybrid,tennis,2011,2013,0.453,1,True,low_confidence;reversion
oh_3937970_-8461735:c007,oh_3937970_-8461735,tennis,hybrid,2013,2015,0.453,1,True,low_confidence
oh_3939654_-8454031:c006,oh_3939654_-8454031,tennis,hybrid,2019,2021,0.453,1,True,low_confidence
oh_3955825_-8424399:c002,oh_3955825_-8424399,pickleball,tennis,2013,2015,0.453,1,True,low_confidence;reversion
oh_3969391_-8402334:c001,oh_3969391_-8402334,hybrid,removed,2021,2023,0.453,1,True,low_confidence
oh_3974088_-8416067:c004,oh_3974088_-8416067,tennis,pickleball,2019,2021,0.453,1,True,low_confidence
oh_3983291_-8442207:c001,oh_3983291_-8442207,tennis,hybrid,2021,2023,0.453,1,True,low_confidence
oh_3999972_-8301999:c015,oh_3999972_-8301999,tennis,hybrid,2017,2019,0.453,1,True,low_confidence
oh_3925995_-8425413:c001,oh_3925995_-8425413,tennis,pickleball,2017,2019,0.454,3,True,low_confidence
oh_3926122_-8435392:c001,oh_3926122_-8435392,tennis,hybrid,2017,2019,0.454,1,True,low_confidence
oh_3943034_-8420435:c004,oh_3943034_-8420435,tennis,hybrid,2011,2013,0.454,1,True,low_confidence
oh_3953190_-8444846:c003,oh_3953190_-8444846,removed,tennis,2015,2017,0.454,1,True,low_confidence;reversion
oh_3953190_-8444846:c003,oh_3953190_-8444846,tennis,hybrid,2017,2019,0.454,1,True,low_confidence
oh_3953319_-8423301:c001,oh_3953319_-8423301,tennis,hybrid,2011,2013,0.454,1,True,low_confidence
oh_3966366_-8417661:c001,oh_3966366_-8417661,tennis,hybrid,2011,2013,0.454,1,True,low_confidence
oh_3982248_-8400950:c002,oh_3982248_-8400950,tennis,hybrid,2011,2013,0.454,1,True,low_confidence
oh_4016736_-8294557:c004,oh_4016736_-8294557,hybrid,tennis,2019,2021,0.454,1,True,low_confidence;reversion
oh_4134821_-8205413:c001,oh_4134821_-8205413,removed,pickleball,2017,2021,0.454,1,True,low_confidence;reversion
oh_3913401_-8446908:c002,oh_3913401_-8446908,tennis,hybrid,2019,2021,0.455,1,True,low_confidence
oh_3927740_-8444537:c006,oh_3927740_-8444537,hybrid,tennis,2015,2019,0.455,1,True,low_confidence;reversion
oh_3933014_-8300224:c002,oh_3933014_-8300224,tennis,hybrid,2021,2023,0.455,1,True,low_confidence
oh_3987819_-8274340:c001,oh_3987819_-8274340,tennis,hybrid,2013,2015,0.455,1,True,low_confidence
oh_3996178_-8306725:c002,oh_3996178_-8306725,tennis,hybrid,2011,2019,0.455,1,True,low_confidence
oh_4076042_-8415974:c005,oh_4076042_-8415974,hybrid,tennis,2017,2019,0.455,1,True,low_confidence;reversion
